title,id,price,link,brand,availability,image_link,condition,description
Softcare eläintilojen tehopesu 500 ml,6416977713548,24.90,https://www.retkitukku.fi/softcare-elaintilojen-tehopesu-500-ml.html,"",in stock,https://www.retkitukku.fi/media/catalog/product/t/e/tehopesu.jpg,new,500 ml käyttövalmis suihkepullo.
ThermaCELL® ladattavat lämpöpohjalliset,THERMABT,119.90,https://www.retkitukku.fi/thermacellr-ladattavat-lampopohjalliset.html,"",in stock,https://www.retkitukku.fi/media/catalog/product/p/o/pohjalliset.jpg,new,SATRAN tutkimustuloksia: ThermaCELL -lämpöpohjalliset ovat kosteuden kestäviä Pitävät kengissä mu...
Metsästäjän ensiapupakkaus,6643002286047,24.90,https://www.retkitukku.fi/metsastajan-ensiapupakkaus.html,"",in stock,https://www.retkitukku.fi/media/catalog/product/e/n/ensiapu_metsastaja.jpg,new,Varmista metsästysreissusi turvallisuus ja pidä ensiapupakkaus mukanasi!
Garmin Montana MP/mönkijäteline,010-11654-01,49.90,https://www.retkitukku.fi/garmin-montana-mpteline.html,"",in stock,https://www.retkitukku.fi/media/catalog/product/m/p/mp_teline.jpg,new,dont-show=1
SportDOG Locator Beacon vilkkuvalo koiralle kirkas,729849143043,19.90,https://www.retkitukku.fi/sportdogr-locator-beacon-vilkkuvalo-koiralle-kirkas.html,"",in stock,https://www.retkitukku.fi/media/catalog/product/b/e/beacon_white.jpg,new,SportDOG Locator Beacon vilkkuvalopaketti: SportDOG Locator Beacon kirkas vilkkuvalo Panta/hihnak...
SportDOG Locator Beacon vilkkuvalo koiralle punainen,729849143036,19.90,https://www.retkitukku.fi/sportdogr-locator-beacon-vilkkuvalo-koiralle-punainen.html,"",in stock,https://www.retkitukku.fi/media/catalog/product/b/e/beacon_red.jpg,new,SportDOG Locator Beacon vilkkuvalopaketti: SportDOG Locator Beacon punainen vilkkuvalo Panta/hihn...
SportDOG Locator Beacon vilkkuvalo koiralle  vihreä,729849143029,19.90,https://www.retkitukku.fi/sportdogr-locator-beacon-vilkkuvalo-koiralle-vihrea.html,"",in stock,https://www.retkitukku.fi/media/catalog/product/b/e/beacon_green.jpg,new,SportDOG Locator Beacon vilkkuvalopaketti: SportDOG Locator Beacon vihreä vilkkuvalo Panta/hihnak...
3M Peltor SportTac WS bluetooth-kuulosuojaimet,7318640054240,349.00,https://www.retkitukku.fi/3m-peltor-sporttac-ws-bluetooth-kuulosuojaimet.html,"",in stock,https://www.retkitukku.fi/media/catalog/product/p/e/peltor.jpg,new,Bluetooth® yhteys matkapuhelimeen tai VHF-puhelimiin Vihreät ja oranssit kuoret Äänen rajoitin ja...
Bellman & Flint 1900 Vastaanotin,B%26F1900,419.00,https://www.retkitukku.fi/bellman-flint-1900-vastaanotin.html,"",in stock,https://www.retkitukku.fi/media/catalog/product/b/_/b_f_1900.jpg,new,"Vastaanottimen tiedot: IP 67 mitoitettu, vedenpitävä ja iskunkestävä polykarbonaatti kotelo. Paks..."
Viking Trophy II -kumisaappaat,VIKINGTROPHYII,79.90,https://www.retkitukku.fi/viking-trophy-ii-kumisaapas.html,"",in stock,https://www.retkitukku.fi/media/catalog/product/f/o/force2_3.jpg,new,Viking Trophy II kumisaapas
Zodiac Easy Hunt II 68 ,7036093022103,199.90,https://www.retkitukku.fi/zodiac-easy-hunt2-vhf-puhelin.html,"",in stock,https://www.retkitukku.fi/media/catalog/product/z/o/zodiac_easyhunt2.jpg,new,Zodiac Easy Hunt II Zodiac Easy Hunt II VHF- puhelimen pakkaus sisältää: Zodiac Easy Hunt II VHF-...
Blå Band Expedition Meal naudanliha-kasvispata punaviinillä 11ps,7322551038541,64.90,https://www.retkitukku.fi/bla-band-nauta-kasvispata.html,"",in stock,https://www.retkitukku.fi/media/catalog/product/b/l/blaband.jpg,new,Valmistus:1. Revi pussin yläosa auki merkintää pitkin ja käännä pohja esiin. 2. Lisää kiehuvaa ve...
Blå Band Expedition Meal Thaikana riisillä ja kasviksilla 11ps,7322551038534,64.90,https://www.retkitukku.fi/bla-band-thaikana-riisilla.html,"",in stock,https://www.retkitukku.fi/media/catalog/product/b/l/blaband.jpg,new,Valmistus:1. Revi pussin yläosa auki merkintää pitkin ja käännä pohja esiin. 2. Lisää kiehuvaa ve...
"Trangia Kahvipannu 1,4 l",200324,18.00,https://www.retkitukku.fi/trangia-kahvipannu-14.html,"",in stock,https://www.retkitukku.fi/media/catalog/product/3/2/324.jpg,new,"Trangia Kahvipannu 0,9 l"
Trangia 27-3 UL Keitinsarja,140273,49.90,https://www.retkitukku.fi/trangia-27-3-ul-keitinsarja.html,"",in stock,https://www.retkitukku.fi/media/catalog/product/2/7/27-3.jpg,new,Pakkaus sisältö: 2kpl 1.0l kattiloita Non-stick paistinpannu (18cm) pihtikahva tuulisuojat hihna ...
Topo Suomi V3 Light Koko Suomi,010-11991-00,69.00,https://www.retkitukku.fi/topo-suomi-v3-koko-suomi.html,"",in stock,https://www.retkitukku.fi/media/catalog/product/g/a/garmin_topo_suomi_v3d_1.jpg,new,dont-show=1
Franks Pro Gold Active 15 kg koiranruoka,6420140010075,52.00,https://www.retkitukku.fi/frank-s-pro-gold-active-15-kg-koiranruoka.html,"",in stock,https://www.retkitukku.fi/media/catalog/product/f/r/franks-pro-gold-active-15kg.jpg,new,Frank's Pro Gold Active koiranruoka sisältää sydämen ja lihasten toimintakyvylle tärkeitä L-karni...
GoPro huurteenestopalat,185323000514,26.90,https://www.retkitukku.fi/gopro-huurtumisenestopalat.html,"",in stock,https://www.retkitukku.fi/media/catalog/product/h/u/huurtumisenestp.jpg,new,dont-show=1
Riistakameran Tehoantenni,LGRANGEANT,29.00,https://www.retkitukku.fi/riistakameran-tehoantenni.html,"",in stock,https://www.retkitukku.fi/media/catalog/product/t/e/tehoantenni.jpg,new,dont-show=1
"Bellman & Flint Panta, Ladattava",1905,169.00,https://www.retkitukku.fi/bellman-flint-panta-ladattava.html,"",in stock,https://www.retkitukku.fi/media/catalog/product/b/_/b_f_panta_magneetilla.jpg,new,"Bellman &amp Flint Panta, Ladattava"
Pointer Magnum / Tracker G400 GPS-Pannan Antenni ja suojaputki,10057-MA290004,20.00,https://www.retkitukku.fi/pointer-magnum-tracker-g400-gps-pannan-antenni-ja-suojaputki.html,"",in stock,https://www.retkitukku.fi/media/catalog/product/a/n/antenni_suojaputki.png,new,Antenni ja suojaputki Pointer Magnum -ja Tracker G400 GPS-pantoihin.
Bellman & Flint Pieps Luolatutka,12418978741269,569.00,https://www.retkitukku.fi/bellman-flint-pieps-luolatutka.html,"",in stock,https://www.retkitukku.fi/media/catalog/product/p/i/pieps_box.jpg,new,Markkinoiden paras luolatutka Bellman &amp Flint - Toimintavarma digitaalinen paikannuslaite luol...
Franks Pro Gold Performance 15 kg koiranruoka,6420140010068,52.00,https://www.retkitukku.fi/frank-s-pro-gold-performance-15-kg-koiranruoka.html,"",in stock,https://www.retkitukku.fi/media/catalog/product/f/r/franks-pro-gold-performance-15kg.jpg,new,Frank's Pro Gold Performance -koiranruoka sopii erinomaisesti myös sairauden jälkeiseen kuntoutuk...
Valio Puriste Extra Energy 15kg koiranruoka,6438347000058,37.90,https://www.retkitukku.fi/valio-puriste-extra-energy-15kg-koiranruoka.html,"",in stock,https://www.retkitukku.fi/media/catalog/product/p/u/puriste_he.jpg,new,Valio Extra Energy -koiranruoan valmistusaineet: Kuivattu naudan- ja sianliha Esikypsytetty maiss...
Franks Pro Gold Lammas & Riisi 15 kg koiranruoka,6420140010020,52.00,https://www.retkitukku.fi/frank-s-pro-gold-lammas-riisi-15-kg-koiranruoka.html,"",in stock,https://www.retkitukku.fi/media/catalog/product/f/r/franks-pro-lamb-rice-15kg.jpg,new,"Frank's Pro Gold Lammas &amp Riisi -ruoassa on ihanteellinen Omega-3 ja -6 -rasvahappojen suhde, ..."
Franks Pro Gold Adult 15 kg koiranruoka,6420140010013,49.00,https://www.retkitukku.fi/frank-s-pro-gold-adult-15-kg-koiranruoka.html,"",in stock,https://www.retkitukku.fi/media/catalog/product/f/r/franks-pro-gold-adult-15kg.jpg,new,Frank's Pro Gold Adult -koiranruoka sisältää sydämen ja lihasten toimintakyvylle tärkeitä L-karni...
Valio Super 15 kg koiranruoka,6438347000010,31.90,https://www.retkitukku.fi/valio-super-15-kg-koiranruoka.html,"",in stock,https://www.retkitukku.fi/media/catalog/product/s/u/super_2.jpg,new,Valio Super -koiranruoan valmistusaineet: Kuivattu kananliha Maissi Riisi Ohra Juurikaskuitu Pell...
Valio Maintenance 15 kg koiranruoka,6438347000003,26.90,https://www.retkitukku.fi/valio-maintenance-15-kg-koiranruoka.html,"",in stock,https://www.retkitukku.fi/media/catalog/product/m/a/maintenance_2.jpg,new,Valio Maintenance -koiranruoan valmistusaineet: Kuivattu naudanliha Viljat Kasviperäiset tuotteet...
Petsafe BusyBuddy Waggle,PSBBW,4.00,https://www.retkitukku.fi/petsafe-busybuddy-waggle.html,"",in stock,https://www.retkitukku.fi/media/catalog/product/b/b/bb-wag-ml-11.jpg,new,"Valmistettu luonnonkumista. Kokotaulukko:  XS     alle 4.5 kg   Chihuahua, Beagle, Boston Terrier..."
Petsafe BusyBuddy Puppy Twist´n Treat,PSBBPTT,5.90,https://www.retkitukku.fi/petsafe-busybuddy-puppy-twist-n-treat.html,"",in stock,https://www.retkitukku.fi/media/catalog/product/b/b/bb-p-tnt-m-11.jpg,new,Saatavana erikokoisina!
Petsafe BusyBuddy Twist´n Treat,PSBBTT,3.90,https://www.retkitukku.fi/petsafe-busybuddy-twist-n-treat.html,"",in stock,https://www.retkitukku.fi/media/catalog/product/b/b/bb-tnt-m-11.jpg,new,Petsafe BusyBuddy Twist'n Treat
Petsafe BusyBuddy Bristle Bone,PSBBBBONE,7.90,https://www.retkitukku.fi/petsafe-busybuddy-bristle-bone.html,"",in stock,https://www.retkitukku.fi/media/catalog/product/b/b/bb-bri-bn-m-11.jpg,new,"Kokotaulukko:    XS   alle 4.5 kg   Chihuahua, Pomeranian, Shitzhu       S  3.6-9.1 kg   Beagle, ..."
Petsafe BusyBuddy Puppy Waggle,PSBBPW,3.90,https://www.retkitukku.fi/petsafe-busybuddy-puppy-waggle.html,"",in stock,https://www.retkitukku.fi/media/catalog/product/b/b/bb-p-wag-m-11.jpg,new,Petsafe BusyBuddy Puppy Waggle
Petsafe BusyBuddy Gnawhide Rings,PSBBGR,2.90,https://www.retkitukku.fi/petsafe-busybuddy-gnawhide-rings.html,"",in stock,https://www.retkitukku.fi/media/catalog/product/b/b/bb-gn-ring-rh-c-11.jpg,new,Petsafe BusyBuddy Gnawhide Rings koot: Rengas   Bouncy Bone   Bristle Bone   Jack   Nobbly Nubbly...
Petsafe BusyBuddy Bouncy Bone,PSBBBBOUNCY,5.90,https://www.retkitukku.fi/petsafe-busybuddy-bouncy-bone.html,"",in stock,https://www.retkitukku.fi/media/catalog/product/b/b/bb-bcy-bn-l-11.jpg,new,Sopii hyvin vahvan purennan omaaville koirille 3 ylimääräistä GNAWHIDE-makupalarengasta Voidaan p...
Petsafe BusyBuddy Kibble Nibble,PSBBKN,10.90,https://www.retkitukku.fi/petsafe-busybuddy-kibble-nibble.html,"",in stock,https://www.retkitukku.fi/media/catalog/product/b/b/bb-kib-nib-11.jpg,new,"Petsafe BusyBuddy Kibble Nibble Kokotaulukko: S    alle 9.1 kg     Beagle, Boston Terrier, Shelti..."
Tracker/Pointer koiravaljas,POINTERVEST,79.00,https://www.retkitukku.fi/tracker-pointer-koiravaljas.html,"",in stock,https://www.retkitukku.fi/media/catalog/product/v/a/valjas_1.jpg,new,"Kokotaulukko: Koko Soveltuvuus Rinnanympärys etujalkojen takaa (cm) XS Mäyräkoira, pienet terrier..."
Premium Maxi+ lihamylly,6438347004810,699.00,https://www.retkitukku.fi/premium-maxi-lihamylly.html,"",in stock,https://www.retkitukku.fi/media/catalog/product/m/a/maxi_.jpg,new,Premium Maxi+ lihamylly
Petsafe Drinkwell Juoma-automaatin Suodatin (3kpl),679562707100,9.90,https://www.retkitukku.fi/petsafe-drinkwell-juoma-automaatin-suodatin-3kpl.html,"",in stock,https://www.retkitukku.fi/media/catalog/product/r/f/rf6c-intl-19.jpg,new,Petsafe Drinkwell Juoma-automaatin Suodatin (3kpl)
"Petsafe SportDog Specialpilli, Kirkas",729849133129,6.40,https://www.retkitukku.fi/petsafe-sportdog-specialpilli-kirkas.html,"",in stock,https://www.retkitukku.fi/media/catalog/product/s/a/sac30-13312.jpg,new,Ominaisuudet: muotoiltu helppo käyttöiseksi   matala- ja kauas kantoinen ääni 
"Petsafe SportDog Specialpilli, Herneetön",729849133112,6.40,https://www.retkitukku.fi/petsafe-sportdog-specialpilli-herneeton.html,"",in stock,https://www.retkitukku.fi/media/catalog/product/s/a/sac30-13311.jpg,new,"Ominaisuudet: helppokäyttöinen erinomainen pennuille ei liverrystä, korkeataajuinen ääni ei jäädy"
Petsafe Ruokinta-automaatti 5 Meal,729849137073,69.00,https://www.retkitukku.fi/petsafe-ruokinta-automaatti-5-meal.html,"",in stock,https://www.retkitukku.fi/media/catalog/product/p/f/pf5-11.jpg,new,PetSafe 5 Meal -ruokinta-automaatti Mahdollistaa 5 ateriaa Elektroninen ajastin Kuivalle ruoalle ...
Petsafe Easywalk Kissavaljas,Petsafe_Kissavaljas,15.90,https://www.retkitukku.fi/petsafe-easywalk-kissavaljas.html,"",in stock,https://www.retkitukku.fi/media/catalog/product/p/s/ps_easywalk_kissa.jpg,new,Omianisuudet: Kaksi eri väriä sininen/punainen hihnan säätö mahdollisuus 100-162 cm
Petsafe Paristo RFA-188,729849108004,12.90,https://www.retkitukku.fi/petsafe-paristo-rfa-188.html,"",in stock,https://www.retkitukku.fi/media/catalog/product/r/f/rfa-188.jpg,new,Petsafe Paristo RFA-188
Tracker G500FI -koiratutka,6438103001466,599.00,https://www.retkitukku.fi/tracker-g500.html,"",in stock,https://www.retkitukku.fi/media/catalog/product/g/5/g500fi.jpg,new,"Suomessa suunniteltu ja valmistettu, 2012 eniten myydyn GPS-pannan G500:n parannettu painos, Glon..."
Petsafe Oviluukku,PETSAFE-LUUKKU,14.90,https://www.retkitukku.fi/petsafe-oviluukku.html,"",in stock,https://www.retkitukku.fi/media/catalog/product/7/7/775ml.jpg,new,Petsafe Oviluukku oviin sekä seiniin asennavaksi. Mitat: S: 185 mm x 158 mm (max. 7 kg) L: 370 mm...
Petsafe kissankarkoittimen lisäsuihke,729849139756,14.90,https://www.retkitukku.fi/petsafe-kissankarkoittimen-lisasuihke.html,"",in stock,https://www.retkitukku.fi/media/catalog/product/r/e/ref11217.jpg,new,Petsafe kissankarkoittimen lisäsuihke
Petsafe Pihavahdin Lisäpanta Deluxe,729849107649,149.00,https://www.retkitukku.fi/petsafe-pihavahdin-lisapanta-deluxe.html,"",in stock,https://www.retkitukku.fi/media/catalog/product/p/i/pig19-10764.jpg,new,"Pakkaus sisältää: pannan, pariston, kontaktiosat lyhyt- ja pitkäkarvaisille roduille."
Petsafe Haukunestopanta Impulssi Deluxe,729849103429,129.00,https://www.retkitukku.fi/petsafe-haukunestopanta-impulssi-deluxe.html,"",in stock,https://www.retkitukku.fi/media/catalog/product/p/d/pdbc-300-20_push_button_1.jpg,new," Ominaisuudet: Tunnistaa vain koirasi haukkumisen 3 toimintatilaa, 6 eri voimakkuutta Kestävä, ro..."
Petsafe haukunestopanta impulssi,729849107656,79.00,https://www.retkitukku.fi/petsafe-impulssihaukunestopanta.html,"",in stock,https://www.retkitukku.fi/media/catalog/product/p/b/pbc19-10765_1.jpg,new,"Ominaisuudet: 6 asteinen staattinen muistutus Kevyt panta, paino 42,5g Roiskevesitiivis Säädettäv..."
Petsafe Spray haukunestopanta pienille koirille,729849117969,99.00,https://www.retkitukku.fi/petsafe-spray-haukunestopanta-pienille-koirille.html,"",in stock,https://www.retkitukku.fi/media/catalog/product/p/b/pbc19-11796_contents_blkcollar.jpg,new,"Ominaisuudet: Alle 26 kg painaville koirille Ei antureita, istuu hyvin koiralle Turvallinen hajut..."
iPhone 4/4S kypäräkamerasetti,RT4006B,10.00,https://www.retkitukku.fi/iphone-4-4s-kuvassetti.html,"",in stock,https://www.retkitukku.fi/media/catalog/product/c/h/chest.jpg,new,Bullet HD iMountz 2 -pakkaus sisältää: Bullet HD iMountz 2 -kotelo (iPhone 4/4S -malleille) Valja...
Karlie-yliäänipilli 400 m,4016598470220,6.90,https://www.retkitukku.fi/karlie-yliaanipilli-400-m.html,"",in stock,https://www.retkitukku.fi/media/catalog/product/k/a/karlie-koirapilli-400.jpg,new,dont-show=1
GoPro kiinnikepaketti,185323000309,26.90,https://www.retkitukku.fi/gopro-kiinnikepaketti.html,"",in stock,https://www.retkitukku.fi/media/catalog/product/k/i/kiinnikepaketti.jpg,new,dont-show=1
GoPro kelluva takakansi,185323000484,27.90,https://www.retkitukku.fi/gopro-kelluva-takakansi.html,"",in stock,https://www.retkitukku.fi/media/catalog/product/k/e/kelluva_takakansi.jpg,new,dont-show=1
Marttiini Latta Timanttiteroitin,6416885846994,19.90,https://www.retkitukku.fi/marttiini-latta-timanttiteroitin.html,"",in stock,https://www.retkitukku.fi/media/catalog/product/m/a/marttiini_latta-timanttiteroitin_-vihre_.jpg,new,Lisätietoja tuotteesta: Teroittimen materiaali: terässeos timanttipinnoitteella Kahva: Karhennett...
Marttiini Condor -kalapuukko,6416885105244,35.90,https://www.retkitukku.fi/marttiini-condor-kalapuukko.html,"",in stock,https://www.retkitukku.fi/media/catalog/product/m/a/marttiini_kalapuukko-condor.jpg,new,Marttiini Condor -kalapuukko
"Marttiini Condor -filetti 6""",6416885495901,17.90,https://www.retkitukku.fi/marttiini-condor-filetti-6.html,"",in stock,https://www.retkitukku.fi/media/catalog/product/f/i/filetti-6-condor_-corduratuppi.jpg,new,Lisätietoja Marttiini Condor -filetistä: Veitsen pituus: 27 cm Terän pituus: 15 cm Kahva: Karhenn...
Marttiini Jätkänvuolupuukko,6416885076322,19.90,https://www.retkitukku.fi/marttiini-jatkanvuolupuukko.html,"",in stock,https://www.retkitukku.fi/media/catalog/product/m/a/marttiini_j_tk_nvuolu-hiiliter_s.jpg,new,Marttiini Jätkänvuolupuukko
Zodiac Flex -headset Peltor -kuulosuojaimille,7036094721500,49.90,https://www.retkitukku.fi/zodiac-radiokaapeli-peltor.html,"",in stock,https://www.retkitukku.fi/media/catalog/product/z/o/zodiac_peltor.jpg,new,dont-show=1
Zodiac rintakotelo,7036094315709,34.90,https://www.retkitukku.fi/zodiac-rintakotelo.html,"",in stock,https://www.retkitukku.fi/media/catalog/product/z/o/zodiac_vest.jpg,new,dont-show=1
Marttiini Pikku-Condor puukko,6416885111665,28.90,https://www.retkitukku.fi/marttiini-pikku-condor-puukko.html,"",in stock,https://www.retkitukku.fi/media/catalog/product/p/i/pikku-condor-puukko.jpg,new,Marttiini Pikku-Condor puukko
Marttiini Uusi Käteväpuukko visa,6416885307020,28.90,https://www.retkitukku.fi/marttiini-uusi-katevapuukko-visa.html,"",in stock,https://www.retkitukku.fi/media/catalog/product/u/u/uusi-k_tev_-puukko-visa.jpg,new,Marttiini Uusi Käteväpuukko visa
Marttiini Skinner Martef -metsästyspuukko,6416885011194,39.90,https://www.retkitukku.fi/marttiini-skinner-martef-metsastyspuukko.html,"",in stock,https://www.retkitukku.fi/media/catalog/product/s/k/skinner_martef.jpg,new,Terän pituus: 110 mm Puukon pituus: 230 mm Terä: Kromiteräs &amp Martef Kahva: Kumi Tuppi: Nahka
Marttiini Silver carbinox iso,6416885129127,38.90,https://www.retkitukku.fi/marttiini-silver-carbinox-iso.html,"",in stock,https://www.retkitukku.fi/media/catalog/product/s/i/silver_carbinox.jpg,new,Marttiini Silver carbinox iso
Textile Protector Tekstiilisuoja,6416977712312,14.90,https://www.retkitukku.fi/textile-protector-tekstiilisuoja.html,"",in stock,https://www.retkitukku.fi/media/catalog/product/s/o/softcare_tekstiilisuoja.jpg,new,Textile Protector Tekstiilisuoja
Olight M20S-X Warrior sininen suodatin,OLBLUEDF,7.90,https://www.retkitukku.fi/olight-m20s-x-warrior-sininen-suodatin.html,"",in stock,https://www.retkitukku.fi/media/catalog/product/b/l/blue.jpg,new,Sininen värisuodatin Olight M20-S X-Warrior asevalaisimeen. Helppo kiinniittää ja muuttaa kirkkaa...
Olight M20S-X Warrior punainen suodatin,OLREDDF,7.90,https://www.retkitukku.fi/olight-m20s-x-warrior-punainen-suodatin.html,"",in stock,https://www.retkitukku.fi/media/catalog/product/r/e/red.jpg,new,Punainen värisuodatin Olight M20-S X-Warrior asevalaisimeen. Helppo kiinniittää ja muuttaa kirkka...
Petsafe Drinkwell Original juoma-automaatti,729849145245,39.90,https://www.retkitukku.fi/petsafe-drinkwell-original-juoma-automaatti.html,"",in stock,https://www.retkitukku.fi/media/catalog/product/d/r/drinkwell-fountain_anatomy.jpg,new,Monta hyvää syytä tilata Petsafe Drinkwell Original Yhteistyössä eläinlääkärien kanssa kehitetty ...
12 x 1.5V AA- paristot,5412810228928,9.90,https://www.retkitukku.fi/8-x-1-5v-aa-paristot.html,"",in stock,https://www.retkitukku.fi/media/catalog/product/p/a/panasonic_aa.jpg,new,""
Petsafe Drinkwell Platinum koiran juoma-automaatti 5L,729849145696,59.90,https://www.retkitukku.fi/petsafe-drinkwell-platinum-juoma-automaatti-koiralle.html,"",in stock,https://www.retkitukku.fi/media/catalog/product/p/l/platinum.jpg,new,Monta hyvää syytä tilata Petsafe Drinkwell Platinum Yhteistyössä eläinlääkärien kanssa kehitetty ...
